"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_aqua1"
"TIMESTAMP","RECORD","PAR_aqua1_Den","PAR_aqua1_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-06-01 05:00:05",79278,0,0
"2023-06-01 05:00:10",79279,0,0
"2023-06-01 05:00:15",79280,0,0
"2023-06-01 05:00:20",79281,0,0
"2023-06-01 05:00:25",79282,0,0
"2023-06-01 05:00:30",79283,0,0
"2023-06-01 05:00:35",79284,0,0
"2023-06-01 05:00:40",79285,0,0
"2023-06-01 05:00:45",79286,0,0
"2023-06-01 05:00:50",79287,0,0
"2023-06-01 05:00:55",79288,0,0
"2023-06-01 05:01:00",79289,0,0
"2023-06-01 05:01:05",79290,0,0
"2023-06-01 05:01:10",79291,0,0
"2023-06-01 05:01:15",79292,0,0
"2023-06-01 05:01:20",79293,0,0
"2023-06-01 05:01:25",79294,0,0
"2023-06-01 05:01:30",79295,0,0
"2023-06-01 05:01:35",79296,0,0
"2023-06-01 05:01:40",79297,0,0
"2023-06-01 05:01:45",79298,0,0
"2023-06-01 05:01:50",79299,0,0
"2023-06-01 05:01:55",79300,0,0
"2023-06-01 05:02:00",79301,0,0
"2023-06-01 05:02:05",79302,0,0
"2023-06-01 05:02:10",79303,0,0
"2023-06-01 05:02:15",79304,0,0
"2023-06-01 05:02:20",79305,0,0
"2023-06-01 05:02:25",79306,0,0
"2023-06-01 05:02:30",79307,0,0
"2023-06-01 05:02:35",79308,0,0
"2023-06-01 05:02:40",79309,0,0
"2023-06-01 05:02:45",79310,0,0
"2023-06-01 05:02:50",79311,0,0
"2023-06-01 05:02:55",79312,0,0
"2023-06-01 05:03:00",79313,0,0
"2023-06-01 05:03:05",79314,0,0
"2023-06-01 05:03:10",79315,0,0
"2023-06-01 05:03:15",79316,0,0
"2023-06-01 05:03:20",79317,0,0
"2023-06-01 05:03:25",79318,0,0
"2023-06-01 05:03:30",79319,0,0
"2023-06-01 05:03:35",79320,0,0
"2023-06-01 05:03:40",79321,0,0
"2023-06-01 05:03:45",79322,0,0
"2023-06-01 05:03:50",79323,0,0
"2023-06-01 05:03:55",79324,0,0
"2023-06-01 05:04:00",79325,0,0
"2023-06-01 05:04:05",79326,0,0
