"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_atmo"
"TIMESTAMP","RECORD","PAR_atmo_Den","PAR_atmo_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-29 05:00:05",27438,0,0
"2023-05-29 05:00:10",27439,0,0
"2023-05-29 05:00:15",27440,0,0
"2023-05-29 05:00:20",27441,0,0
"2023-05-29 05:00:25",27442,0,0
"2023-05-29 05:00:30",27443,0,0
"2023-05-29 05:00:35",27444,0,0
"2023-05-29 05:00:40",27445,0,0
"2023-05-29 05:00:45",27446,0,0
"2023-05-29 05:00:50",27447,0,0
"2023-05-29 05:00:55",27448,0,0
"2023-05-29 05:01:00",27449,0,0
"2023-05-29 05:01:05",27450,0,0
"2023-05-29 05:01:10",27451,0,0
"2023-05-29 05:01:15",27452,0,0
"2023-05-29 05:01:20",27453,0,0
"2023-05-29 05:01:25",27454,0,0
"2023-05-29 05:01:30",27455,0,0
"2023-05-29 05:01:35",27456,0,0
"2023-05-29 05:01:40",27457,0,0
"2023-05-29 05:01:45",27458,0,0
"2023-05-29 05:01:50",27459,0,0
"2023-05-29 05:01:55",27460,0,0
"2023-05-29 05:02:00",27461,0,0
"2023-05-29 05:02:05",27462,0,0
"2023-05-29 05:02:10",27463,0,0
"2023-05-29 05:02:15",27464,0,0
"2023-05-29 05:02:20",27465,0,0
"2023-05-29 05:02:25",27466,0,0
"2023-05-29 05:02:30",27467,0,0
"2023-05-29 05:02:35",27468,0,0
"2023-05-29 05:02:40",27469,0,0
"2023-05-29 05:02:45",27470,0,0
"2023-05-29 05:02:50",27471,0,0
"2023-05-29 05:02:55",27472,0,0
"2023-05-29 05:03:00",27473,0,0
"2023-05-29 05:03:05",27474,0,0
"2023-05-29 05:03:10",27475,0,0
"2023-05-29 05:03:15",27476,0,0
"2023-05-29 05:03:20",27477,0,0
"2023-05-29 05:03:25",27478,0,0
"2023-05-29 05:03:30",27479,0,0
"2023-05-29 05:03:35",27480,0,0
"2023-05-29 05:03:40",27481,0,0
"2023-05-29 05:03:45",27482,0,0
"2023-05-29 05:03:50",27483,0,0
"2023-05-29 05:03:55",27484,0,0
"2023-05-29 05:04:00",27485,0,0
"2023-05-29 05:04:05",27486,0,0
