"TOA5","11167","CR1000X","11167","CR1000X.Std.06.02","CPU:2021.11.9 FINAL v3.cr1x","30682","PAR_aqua1"
"TIMESTAMP","RECORD","PAR_aqua1_Den","PAR_aqua1_Tot"
"TS","RN","umol/s/m^2","umol/m^2"
"","","Smp","Smp"
"2023-05-31 05:00:05",61998,0,0
"2023-05-31 05:00:10",61999,0,0
"2023-05-31 05:00:15",62000,0,0
"2023-05-31 05:00:20",62001,0,0
"2023-05-31 05:00:25",62002,0,0
"2023-05-31 05:00:30",62003,0,0
"2023-05-31 05:00:35",62004,0,0
"2023-05-31 05:00:40",62005,0,0
"2023-05-31 05:00:45",62006,0,0
"2023-05-31 05:00:50",62007,0,0
"2023-05-31 05:00:55",62008,0,0
"2023-05-31 05:01:00",62009,0,0
"2023-05-31 05:01:05",62010,0,0
"2023-05-31 05:01:10",62011,0,0
"2023-05-31 05:01:15",62012,0,0
"2023-05-31 05:01:20",62013,0,0
"2023-05-31 05:01:25",62014,0,0
"2023-05-31 05:01:30",62015,0,0
"2023-05-31 05:01:35",62016,0,0
"2023-05-31 05:01:40",62017,0,0
"2023-05-31 05:01:45",62018,0,0
"2023-05-31 05:01:50",62019,0,0
"2023-05-31 05:01:55",62020,0,0
"2023-05-31 05:02:00",62021,0,0
"2023-05-31 05:02:05",62022,0,0
"2023-05-31 05:02:10",62023,0.1019801,0.0005099003
"2023-05-31 05:02:15",62024,0,0
"2023-05-31 05:02:20",62025,0,0
"2023-05-31 05:02:25",62026,0,0
"2023-05-31 05:02:30",62027,0,0
"2023-05-31 05:02:35",62028,0,0
"2023-05-31 05:02:40",62029,0,0
"2023-05-31 05:02:45",62030,0,0
"2023-05-31 05:02:50",62031,0,0
"2023-05-31 05:02:55",62032,0,0
"2023-05-31 05:03:00",62033,0,0
"2023-05-31 05:03:05",62034,0.0239386,0.000119693
"2023-05-31 05:03:10",62035,0,0
"2023-05-31 05:03:15",62036,0,0
"2023-05-31 05:03:20",62037,0,0
"2023-05-31 05:03:25",62038,0,0
"2023-05-31 05:03:30",62039,0,0
"2023-05-31 05:03:35",62040,0,0
"2023-05-31 05:03:40",62041,0,0
"2023-05-31 05:03:45",62042,0,0
"2023-05-31 05:03:50",62043,0,0
"2023-05-31 05:03:55",62044,0,0
"2023-05-31 05:04:00",62045,0,0
